ymd,data
2018/9/1,136.2879
2018/9/2,137.4358
2018/9/3,135.5195
2018/9/4,132.9501
2018/9/5,134.6936
2018/9/6,144.6509
2018/9/7,133.7002
2018/9/8,131.1647
2018/9/9,137.2469
2018/9/10,135.1031
2018/9/11,138.2305
2018/9/12,136.89
2018/9/13,136.6781
2018/9/14,136.2897
2018/9/15,134.6563
2018/9/16,137.8559
2018/9/17,135.5789
2018/9/18,136.7964
2018/9/19,137.8657
2018/9/20,134.2834
2018/9/21,225
2018/9/22,136.8548
2018/9/23,0
2018/9/24,136.29
2018/9/25,132.6586
2018/9/26,137.365
2018/9/27,134.6462
2018/9/28,133.9114
2018/9/29,134.1315
2018/9/30,225
2018/10/1,141.3525
2018/10/2,135.4701
2018/10/3,135.8036
2018/10/4,135.425
2018/10/5,135.9046
2018/10/6,138.6701
2018/10/7,136.7074
2018/10/8,135.7487
2018/10/9,139.939
2018/10/10,141.3555
2018/10/11,137.8405
2018/10/12,131.7742
2018/10/13,129.763
2018/10/14,138.419
2018/10/15,137.2131
2018/10/16,137.013
2018/10/17,134.9526
2018/10/18,133.1701
2018/10/19,0
2018/10/20,0
2018/10/21,0
2018/10/22,134.6253
2018/10/23,152.1249
2018/10/24,136.0663
2018/10/25,138.0092
2018/10/26,156.101
2018/10/27,141.6786
2018/10/28,129.0867
2018/10/29,126.5488
2018/10/30,132.466
2018/10/31,133.597
2018/11/1,143.2321
2018/11/2,137.1436
2018/11/3,225
2018/11/4,0
2018/11/5,137.8639
2018/11/6,137.2041
2018/11/7,134.4426
2018/11/8,135.276
2018/11/9,139.3797
2018/11/10,130.3917
2018/11/11,137.4761
2018/11/12,131.5083
2018/11/13,133.8536
2018/11/14,132.0881
2018/11/15,129.7491
2018/11/16,133.5215
2018/11/17,133.9347
2018/11/18,140.1328
2018/11/19,0
2018/11/20,225
2018/11/21,133.0482
2018/11/22,132.6098
2018/11/23,133.2875
2018/11/24,133.656
2018/11/25,127.1342
2018/11/26,135.6844
2018/11/27,137.7711
2018/11/28,0
2018/11/29,132.9287
2018/11/30,128.0264
2018/12/1,134.8471
2018/12/2,136.1048
2018/12/3,136.6881
2018/12/4,134.7194
2018/12/5,131.8125
2018/12/6,130.1472
2018/12/7,136.5775
2018/12/8,134.7276
2018/12/9,135.2356
2018/12/10,136.1045
2018/12/11,135.6318
2018/12/12,134.372
2018/12/13,134.0527
2018/12/14,135.4877
2018/12/15,133.7362
2018/12/16,133.4705
2018/12/17,134.2078
2018/12/18,225
2018/12/19,137.3098
2018/12/20,136.9507
2018/12/21,136.3569
2018/12/22,131.3745
2018/12/23,131.6985
2018/12/24,131.8535
2018/12/25,135.8614
2018/12/26,130.524
2018/12/27,0
2018/12/28,0
2018/12/29,136.3968
2018/12/30,135.7157
2018/12/31,136.3752
2019/1/1,133.9743
2019/1/2,134.1093
2019/1/3,0
2019/1/4,0
2019/1/5,136.3942
2019/1/6,136.499
2019/1/7,137.1741
2019/1/8,132.7567
2019/1/9,136.344
2019/1/10,138.1969
2019/1/11,133.067
2019/1/12,131.7196
2019/1/13,133.159
2019/1/14,133.9937
2019/1/15,134.8002
2019/1/16,134.5848
2019/1/17,133.8866
2019/1/18,133.9313
2019/1/19,132.7227
2019/1/20,135.4006
2019/1/21,225
2019/1/22,132.4173
2019/1/23,134.712
2019/1/24,135.7021
2019/1/25,137.0565
2019/1/26,135.0837
2019/1/27,129.5593
2019/1/28,131.681
2019/1/29,0
2019/1/30,0
2019/1/31,135.2192
2019/2/1,135.858
2019/2/2,137.3907
2019/2/3,137.2946
2019/2/4,134.5133
2019/2/5,135.9808
