ymd,data
2018/8/25,108.4584
2018/8/26,114.7301
2018/8/27,101.5125
2018/8/28,60.558
2018/8/29,54.1381
2018/8/30,55.9857
2018/8/31,55.6886
2018/9/1,60.0441
2018/9/2,57.4128
2018/9/3,66.4843
2018/9/4,70.1783
2018/9/5,77.7256
2018/9/6,58.4252
2018/9/7,59.7744
2018/9/8,53.6872
2018/9/9,52.143
2018/9/10,55.8047
2018/9/11,87.3907
2018/9/12,89.8701
2018/9/13,55.7124
2018/9/14,82.6345
2018/9/15,60.7909
2018/9/16,53.5854
2018/9/17,58.8853
2018/9/18,62.0681
2018/9/19,57.1689
2018/9/20,57.5096
2018/9/21,63.151
2018/9/22,75.2083
2018/9/23,61.2549
2018/9/24,56.5031
2018/9/25,76.1827
2018/9/26,62.1216
2018/9/27,66.7704
2018/9/28,82.9594
2018/9/29,83.9705
2018/9/30,108.0586
2018/10/1,65.2402
2018/10/2,65.2384
2018/10/3,61.1782
2018/10/4,62.9795
2018/10/5,67.5508
2018/10/6,79.9922
2018/10/7,75.3126
2018/10/8,124.9867
2018/10/9,84.5233
2018/10/10,66.0174
2018/10/11,68.0853
2018/10/12,59.2305
2018/10/13,64.034
2018/10/14,71.4099
2018/10/15,73.1108
2018/10/16,67.4858
2018/10/17,72.8671
2018/10/18,63.5166
2018/10/19,59.612
2018/10/20,113.4219
2018/10/21,76.3228
2018/10/22,81.3439
2018/10/23,64.5106
2018/10/24,62.1015
2018/10/25,78.5139
2018/10/26,76.679
2018/10/27,59.8646
2018/10/28,64.5775
2018/10/29,70.1118
2018/10/30,70.5343
2018/10/31,77.2413
2018/11/1,66.006
2018/11/2,74.7541
2018/11/3,65.4297
2018/11/4,64.1685
2018/11/5,82.3734
2018/11/6,69.5739
2018/11/7,77.8855
2018/11/8,64.8178
2018/11/9,60.8971
2018/11/10,79.2876
2018/11/11,51.9913
2018/11/12,51.6734
2018/11/13,81.6338
2018/11/14,66.1979
2018/11/15,56.0711
2018/11/16,56.5163
2018/11/17,48.5841
2018/11/18,56.4514
2018/11/19,76.958
2018/11/20,89.5225
2018/11/21,65.8369
2018/11/22,66.0739
2018/11/23,63.8322
2018/11/24,50.1905
2018/11/25,61.2117
2018/11/26,95.4427
2018/11/27,81.553
2018/11/28,89.4802
2018/11/29,81.6528
2018/11/30,60.6086
2018/12/1,81.7269
2018/12/2,58.38
2018/12/3,60.2642
2018/12/4,69.4444
2018/12/5,68.3181
2018/12/6,98.665
2018/12/7,80.0509
2018/12/8,93.8922
2018/12/9,83.4428
2018/12/10,80.1078
2018/12/11,57.7898
2018/12/12,67.3425
2018/12/13,64.7028
2018/12/14,60.4392
2018/12/15,66.1956
2018/12/16,67.9805
2018/12/17,76.4454
2018/12/18,76.5542
2018/12/19,56.4827
2018/12/20,73.452
2018/12/21,77.7983
2018/12/22,66.9224
2018/12/23,93.8572
2018/12/24,87.1882
2018/12/25,55.1677
2018/12/26,97.0629
2018/12/27,92.4813
2018/12/28,72.8362
2018/12/29,75.4308
2018/12/30,84.0269
2018/12/31,71.6021
2019/1/1,76.6289
2019/1/2,66.6098
2019/1/3,73.1388
2019/1/4,81.3522
2019/1/5,72.984
2019/1/6,70.7322
2019/1/7,61.4213
2019/1/8,74.1616
2019/1/9,61.7147
2019/1/10,62.0281
2019/1/11,61.5993
2019/1/12,58.9932
2019/1/13,87.6593
2019/1/14,58.5632
2019/1/15,62.7289
2019/1/16,64.0561
2019/1/17,71.2874
2019/1/18,65.8892
2019/1/19,64.1886
2019/1/20,59.0418
2019/1/21,63.0746
2019/1/22,63.2659
2019/1/23,58.5218
2019/1/24,69.9594
2019/1/25,74.7616
2019/1/26,86.4582
2019/1/27,66.7118
2019/1/28,65.8915
2019/1/29,61.386
2019/1/30,49.5004
2019/1/31,56.5662
2019/2/1,73.8724
2019/2/2,52.4951
2019/2/3,55.8024
2019/2/4,54.8825
2019/2/5,54.7556
2019/2/6,67.452
2019/2/7,50.2646
2019/2/8,50.3083
2019/2/9,52.5184
2019/2/10,50.3038
2019/2/11,50.9749
2019/2/12,49.7212
2019/2/13,50.5941
2019/2/14,53.9765
2019/2/15,58.0252
2019/2/16,48.8581
2019/2/17,50.638
2019/2/18,51.0066
2019/2/19,61.6253
2019/2/20,49.6822
2019/2/21,51.1433
2019/2/22,53.8955
2019/2/23,50.0764
2019/2/24,51.7541
2019/2/25,48.4467
2019/2/26,49.8815
2019/2/27,59.6324
2019/2/28,64.5995
2019/3/1,52.567
2019/3/2,54.7542
2019/3/3,50.3765
2019/3/4,50.6062
2019/3/5,50.6281
2019/3/6,49.9582
2019/3/7,51.256
2019/3/8,62.3794
2019/3/9,56.4033
2019/3/10,50.8652
2019/3/11,62.9538
2019/3/12,52.944
