ymd,data
2018/8/25,63.2069
2018/8/26,125.7779
2018/8/27,115.9539
2018/8/28,65.2724
2018/8/29,58.4597
2018/8/30,59.4806
2018/8/31,59.2176
2018/9/1,60.8543
2018/9/2,61.1354
2018/9/3,70.2164
2018/9/4,104.1426
2018/9/5,96.4348
2018/9/6,62.4031
2018/9/7,63.0144
2018/9/8,53.3874
2018/9/9,54.0818
2018/9/10,57.1967
2018/9/11,65.8508
2018/9/12,69.7807
2018/9/13,57.4766
2018/9/14,67.5112
2018/9/15,56.0903
2018/9/16,56.192
2018/9/17,57.1451
2018/9/18,66.2934
2018/9/19,58.433
2018/9/20,59.0186
2018/9/21,64.3278
2018/9/22,82.4981
2018/9/23,73.6065
2018/9/24,60.0844
2018/9/25,86.8014
2018/9/26,67.0879
2018/9/27,76.8462
2018/9/28,90.0138
2018/9/29,89.848
2018/9/30,89.3207
2018/10/1,64.7997
2018/10/2,70.2062
2018/10/3,69.6974
2018/10/4,68.348
2018/10/5,71.0335
2018/10/6,90.3362
2018/10/7,81.0007
2018/10/8,128.4905
2018/10/9,85.0398
2018/10/10,70.4772
2018/10/11,75.1397
2018/10/12,61.9623
2018/10/13,61.0912
2018/10/14,70.7498
2018/10/15,77.414
2018/10/16,70.7845
2018/10/17,73.2119
2018/10/18,65.1071
2018/10/19,62.593
2018/10/20,81.7853
2018/10/21,62.023
2018/10/22,65.1974
2018/10/23,72.0657
2018/10/24,61.3019
2018/10/25,59.4103
2018/10/26,72.6441
2018/10/27,65.0473
2018/10/28,67.6932
2018/10/29,70.1867
2018/10/30,67.5453
2018/10/31,70.9255
2018/11/1,67.6722
2018/11/2,59.8272
2018/11/3,64.3825
2018/11/4,62.0281
2018/11/5,88.8252
2018/11/6,73.7541
2018/11/7,88.0111
2018/11/8,67.1471
2018/11/9,67.3164
2018/11/10,82.0675
2018/11/11,53.5907
2018/11/12,53.6619
2018/11/13,68.2208
2018/11/14,71.1519
2018/11/15,57.5439
2018/11/16,59.9494
2018/11/17,49.6005
2018/11/18,58.1578
2018/11/19,84.3125
2018/11/20,92.5573
2018/11/21,59.7438
2018/11/22,58.7724
2018/11/23,69.4834
2018/11/24,51.7372
2018/11/25,58.9369
2018/11/26,74.0605
2018/11/27,68.0448
2018/11/28,74.1657
2018/11/29,77.1064
2018/11/30,56.5803
2018/12/1,63.1504
2018/12/2,59.4147
2018/12/3,63.6434
2018/12/4,70.9639
2018/12/5,71.3916
2018/12/6,112.5432
2018/12/7,74.97
2018/12/8,94.8234
2018/12/9,78.6866
2018/12/10,76.8642
2018/12/11,57.2249
2018/12/12,65.2333
2018/12/13,61.5351
2018/12/14,55.9352
2018/12/15,59.9954
2018/12/16,71.6525
2018/12/17,70.6626
2018/12/18,74.925
2018/12/19,57.4547
2018/12/20,68.335
2018/12/21,71.1454
2018/12/22,62.1914
2018/12/23,58.5054
2018/12/24,80.2383
2018/12/25,54.6929
2018/12/26,89.1174
2018/12/27,81.7182
2018/12/28,78.5742
2018/12/29,74.2068
2018/12/30,81.8047
2018/12/31,72.0051
2019/1/1,70.8832
2019/1/2,68.9145
2019/1/3,65.5786
2019/1/4,90.2878
2019/1/5,78.4734
2019/1/6,73.3493
2019/1/7,63.4811
2019/1/8,66.4537
2019/1/9,62.394
2019/1/10,62.104
2019/1/11,60.5947
2019/1/12,60.5577
2019/1/13,87.253
2019/1/14,59.9218
2019/1/15,53.776
2019/1/16,64.7817
2019/1/17,74.9648
2019/1/18,78.8841
2019/1/19,64.584
2019/1/20,56.7521
2019/1/21,60.3687
2019/1/22,63.2074
2019/1/23,59.2179
2019/1/24,81.3972
2019/1/25,79.1566
2019/1/26,87.6649
2019/1/27,73.5963
2019/1/28,74.0512
2019/1/29,68.8349
2019/1/30,49.2026
2019/1/31,63.8936
2019/2/1,78.7208
2019/2/2,52.4503
2019/2/3,62.0487
2019/2/4,58.4712
2019/2/5,61.2868
2019/2/6,72.323
2019/2/7,51.853
2019/2/8,50.9169
2019/2/9,54.223
2019/2/10,51.4488
2019/2/11,52.9908
2019/2/12,51.1307
2019/2/13,51.4742
2019/2/14,56.4003
2019/2/15,64.7643
2019/2/16,49.3136
2019/2/17,53.1269
2019/2/18,52.8316
2019/2/19,64.6125
2019/2/20,50.4094
2019/2/21,54.0224
2019/2/22,57.2497
2019/2/23,53.261
2019/2/24,54.0981
2019/2/25,48.9472
2019/2/26,52.771
2019/2/27,62.1914
2019/2/28,67.3259
2019/3/1,54.4729
2019/3/2,58.5092
2019/3/3,52.2134
2019/3/4,52.4156
2019/3/5,52.3983
2019/3/6,52.4728
2019/3/7,53.9869
2019/3/8,70.7613
2019/3/9,61.4146
2019/3/10,53.246
2019/3/11,69.1624
2019/3/12,55.9299
2019/3/13,55.7821
2019/3/14,54.8579
2019/3/15,50.4107
2019/3/16,59.9251
2019/3/17,79.2844
2019/3/18,51.7858
2019/3/19,73.3102
2019/3/20,51.11
2019/3/21,53.0536
2019/3/22,49.3347
2019/3/23,52.8772
2019/3/24,63.6704
2019/3/25,55.0165
2019/3/26,52.9585
2019/3/27,49.5113
2019/3/28,52.5793
2019/3/29,53.8639
2019/3/30,51.1646
2019/3/31,58.4393
2019/4/1,59.2379
2019/4/2,57.8674
2019/4/3,61.1452
2019/4/4,58.0685
2019/4/5,72.3058
2019/4/6,70.0676
2019/4/7,80.3258
2019/4/8,74.0919
2019/4/9,65.255
2019/4/10,71.8295
2019/4/11,65.5567
2019/4/12,96.5076
2019/4/13,100.2281
2019/4/14,77.0958
2019/4/15,75.3687
2019/4/16,73.32
2019/4/17,61.9691
2019/4/18,55.6294
2019/4/19,55.714
2019/4/20,66.7615
2019/4/21,66.2283
2019/4/22,81.2958
2019/4/23,68.1339
2019/4/24,61.1013
2019/4/25,67.2598
2019/4/26,55.1785
2019/4/27,66.3307
2019/4/28,75.0886
2019/4/29,67.9777
2019/4/30,79.0292
2019/5/1,55.311
2019/5/2,74.8017
2019/5/3,82.9469
2019/5/4,67.9399
2019/5/5,52.6965
2019/5/6,70.1704
2019/5/7,83.4228
2019/5/8,69.7791
2019/5/9,64.7133
2019/5/10,58.8359
2019/5/11,78.1631
2019/5/12,81.5763
2019/5/13,59.6928
2019/5/14,61.2592
2019/5/15,50.5619
2019/5/16,52.9486
2019/5/17,64.4081
2019/5/18,76.0859
2019/5/19,53.005
2019/5/20,68.4244
2019/5/21,68.5306
2019/5/22,52.8214
2019/5/23,56.8638
2019/5/24,55.1007
2019/5/25,64.5854
2019/5/26,54.1522
2019/5/27,57.1083
2019/5/28,56.7873
2019/5/29,66.3531
2019/5/30,71.7699
2019/5/31,68.3749
2019/6/1,49.5051
2019/6/2,61.5693
2019/6/3,54.697
2019/6/4,58.8565
2019/6/5,71.9989
2019/6/6,52.6957
2019/6/7,74.4872
2019/6/8,45
2019/6/9,87.39
2019/6/10,58.1718
2019/6/11,50.3757
2019/6/12,55.7865
2019/6/13,52.6523
2019/6/14,52.719
2019/6/15,61.9552
2019/6/16,57.9105
2019/6/17,54.2546
2019/6/18,61.1892
2019/6/19,61.4201
2019/6/20,61.1516
2019/6/21,54.9078
2019/6/22,74.8469
2019/6/23,105.6651
2019/6/24,128.9772
2019/6/25,54.8145
2019/6/26,50.3846
2019/6/27,96.5645
2019/6/28,92.0766
2019/6/29,112.3084
2019/6/30,51.3068
2019/7/1,56.784
2019/7/2,80.8719
2019/7/3,60.3919
2019/7/4,63.9135
2019/7/5,72.4762
2019/7/6,82.2795
2019/7/7,97.3592
2019/7/8,79.9183
2019/7/9,88.5102
2019/7/10,91.7855
2019/7/11,172.9527
2019/7/12,54.7798
2019/7/13,88.5654
2019/7/14,49.4213
2019/7/15,99.7214
2019/7/16,78.9852
2019/7/17,67.7718
2019/7/18,92.09
2019/7/19,88.6916
2019/7/20,51.3105
2019/7/21,92.3835
2019/7/22,104.4569
2019/7/23,92.1043
2019/7/24,100.4273
2019/7/25,78.6603
2019/7/26,54.8101
2019/7/27,86.4213
2019/7/28,89.0252
2019/7/29,87.9691
2019/7/30,74.3654
2019/7/31,85.8726
2019/8/1,83.675
2019/8/2,89.3121
2019/8/3,92.6031
2019/8/4,93.6857
2019/8/5,90.7019
2019/8/6,86.4757
2019/8/7,50.2783
2019/8/8,49.9865
2019/8/9,52.3323
2019/8/10,79.4915
2019/8/11,100.9248
2019/8/12,76.6497
2019/8/13,79.0868
2019/8/14,92.9025
2019/8/15,79.2508
2019/8/16,92.4831
2019/8/17,63.7093
2019/8/18,77.5275
2019/8/19,74.396
2019/8/20,80.2939
2019/8/21,78.0725
2019/8/22,95.4671
2019/8/23,105.6037
2019/8/24,101.3278
2019/8/25,91.0392
2019/8/26,82.8806
2019/8/27,67.7725
2019/8/28,109.1589
2019/8/29,85.7821
2019/8/30,70.611
2019/8/31,75.1174
2019/9/1,98.0074
2019/9/2,57.5745
2019/9/3,60.3364
2019/9/4,110.0124
2019/9/5,92.6377
2019/9/6,71.1609
2019/9/7,75.5418
2019/9/8,52.1929
2019/9/9,55.2709
2019/9/10,49.7983
2019/9/11,68.4938
2019/9/12,65.8989
2019/9/13,97.9147
2019/9/14,95.9408
2019/9/15,60.444
2019/9/16,53.7426
2019/9/17,53.0607
2019/9/18,53.576
2019/9/19,50.5393
2019/9/20,80.8286
2019/9/21,85.694
2019/9/22,71.6976
2019/9/23,73.2341
2019/9/24,75.6047
2019/9/25,54.972
2019/9/26,78.7712
2019/9/27,68.6983
2019/9/28,76.6487
2019/9/29,51.326
2019/9/30,58.6955
2019/10/1,69.3085
2019/10/2,62.3091
2019/10/3,52.3685
2019/10/4,51.7947
2019/10/5,73.1301
2019/10/6,88.6011
2019/10/7,69.4726
2019/10/8,65.687
2019/10/9,82.6865
2019/10/10,55.7464
2019/10/11,65.5543
2019/10/12,67.3269
2019/10/13,82.9433
2019/10/14,74.1977
2019/10/15,78.2939
2019/10/16,77.2281
2019/10/17,83.3689
2019/10/18,85.7079
2019/10/19,71.0537
2019/10/20,79.6458
2019/10/21,72.2422
2019/10/22,79.3507
2019/10/23,89.3073
2019/10/24,81.6444
2019/10/25,62.1845
2019/10/26,85.7746
2019/10/27,71.9695
2019/10/28,74.4626
2019/10/29,77.3419
2019/10/30,71.6032
2019/10/31,69.791
2019/11/1,98.1619
2019/11/2,87.3812
2019/11/3,96.7841
2019/11/4,68.7991
2019/11/5,53.8695
2019/11/6,62.5244
2019/11/7,62.1211
2019/11/8,79.6162
2019/11/9,78.7792
2019/11/10,72.8534
2019/11/11,71.8497
2019/11/12,86.8382
2019/11/13,59.4345
2019/11/14,51.7415
2019/11/15,66.1472
2019/11/16,96.6584
2019/11/17,62.5203
2019/11/18,75.3341
2019/11/19,50.3212
2019/11/20,65.8916
2019/11/21,53.6817
2019/11/22,71.206
2019/11/23,54.7469
2019/11/24,63.6282
2019/11/25,70.5552
2019/11/26,57.1125
2019/11/27,54.2672
2019/11/28,54.8475
2019/11/29,52.596
2019/11/30,53.7432
2019/12/1,52.5764
2019/12/2,57.6398
2019/12/3,52.8498
2019/12/4,52.4329
2019/12/5,50.3237
2019/12/6,53.39
2019/12/7,49.1439
2019/12/8,50.4374
2019/12/9,50.0699
2019/12/10,89.3401
2019/12/11,60.1001
2019/12/12,71.2944
2019/12/13,73.5554
2019/12/14,67.9957
2019/12/15,71.7717
2019/12/16,77.8709
2019/12/17,50.3952
2019/12/18,58.8197
2019/12/19,54.9473
2019/12/20,55.5247
2019/12/21,79.7193
2019/12/22,86.0934
2019/12/23,86.7482
2019/12/24,109.5231
2019/12/25,75.6333
2019/12/26,74.446
2019/12/27,71.923
2019/12/28,90.8148
2019/12/29,65.7591
2019/12/30,50.3689
2019/12/31,60.1661
2020/1/1,83.0367
2020/1/2,80.4426
2020/1/3,94.6767
2020/1/4,94.0481
2020/1/5,71.5695
2020/1/6,81.3547
2020/1/7,86.689
2020/1/8,120.9482
2020/1/9,74.8545
2020/1/10,68.2181
2020/1/11,57.4569
2020/1/12,79.26
2020/1/13,57.0984
2020/1/14,69.3262
2020/1/15,73.1554
2020/1/16,56.1351
2020/1/17,63.442
2020/1/18,66.431
2020/1/19,91.4991
2020/1/20,54.9924
2020/1/21,63.0987
2020/1/22,58.2366
2020/1/23,66.2317
2020/1/24,55.4557
2020/1/25,54.2184
2020/1/26,52.6085
2020/1/27,59.5287
2020/1/28,50.7385
2020/1/29,56.3674
2020/1/30,61.8971
2020/1/31,65.891
2020/2/1,115.8974
2020/2/2,59.6009
2020/2/3,52.7824
2020/2/4,52.1437
2020/2/5,53.3432
2020/2/6,53.9044
2020/2/7,85.908
2020/2/8,79.5341
2020/2/9,62.6171
2020/2/10,60.8771
2020/2/11,78.6051
2020/2/12,93.6339
2020/2/13,51.1441
2020/2/14,53.5376
2020/2/15,67.7545
2020/2/16,56.118
2020/2/17,58.543
2020/2/18,113.3255
2020/2/19,101.8588
2020/2/20,90.7526
2020/2/21,67.9683
2020/2/22,72.5549
2020/2/23,56.7722
2020/2/24,60.972
2020/2/25,68.2982
2020/2/26,52.3342
2020/2/27,77.4438
2020/2/28,68.1359
2020/2/29,75.9157
2020/3/1,61.0858
2020/3/2,69.3134
2020/3/3,66.0733
2020/3/4,79.3297
2020/3/5,69.8194
