ymd,data
2018/8/20,35.8495
2018/8/21,-14.9027
2018/8/22,-9.4727
2018/8/23,18.9807
2018/8/24,18.5287
2018/8/25,20.7429
2018/8/26,15.3326
2018/8/27,14.4234
2018/8/28,17.9555
2018/8/29,15.4338
2018/8/30,22.5318
2018/8/31,21.3769
2018/9/1,17.6719
2018/9/2,19.2556
2018/9/3,15.7429
2018/9/4,-0.6151
2018/9/5,5.0554
2018/9/6,24.8634
2018/9/7,21.012
2018/9/8,21.7319
2018/9/9,-32.7304
2018/9/10,-40.7937
2018/9/11,22.9428
2018/9/12,17.9916
2018/9/13,24.9736
2018/9/14,21.3568
2018/9/15,31.2517
2018/9/16,26.519
2018/9/17,23.8253
2018/9/18,23.2694
2018/9/19,23.3909
2018/9/20,28.8889
2018/9/21,33.2247
2018/9/22,6.9342
2018/9/23,23.5194
2018/9/24,22.1368
2018/9/25,18.6153
2018/9/26,22.0429
2018/9/27,24.8339
2018/9/28,23.633
2018/9/29,21.5351
2018/9/30,22.1595
2018/10/1,25.5421
2018/10/2,21.1705
2018/10/3,-38.9532
2018/10/4,-43.2406
2018/10/5,-41.5994
2018/10/6,-44.0139
2018/10/7,-39.4397
2018/10/8,-38.1901
2018/10/9,-39.2738
2018/10/10,-17.5379
2018/10/11,-19.0766
2018/10/12,25.712
2018/10/13,71.8128
2018/10/14,51.6662
2018/10/15,26.6715
2018/10/16,24.3274
2018/10/17,20.1031
2018/10/18,23.9093
2018/10/19,80.9503
2018/10/20,78.1066
2018/10/21,70.4643
2018/10/22,42.7586
2018/10/23,35.2529
2018/10/24,44.6586
2018/10/25,25.4424
2018/10/26,17.8164
2018/10/27,21.6849
2018/10/28,22.6836
2018/10/29,23.6968
2018/10/30,44.6468
2018/10/31,24.6243
2018/11/1,23.1276
2018/11/2,23.0671
2018/11/3,21.8229
2018/11/4,23.8305
2018/11/5,14.9008
2018/11/6,18.6521
2018/11/7,17.567
2018/11/8,23.3877
2018/11/9,27.1641
2018/11/10,20.1969
2018/11/11,25.7437
2018/11/12,24.905
2018/11/13,25.589
2018/11/14,22.2406
2018/11/15,19.6613
2018/11/16,22.7792
2018/11/17,24.799
2018/11/18,26.1201
2018/11/19,21.6489
2018/11/20,23.7403
2018/11/21,28.0783
2018/11/22,29.7717
2018/11/23,25.5218
2018/11/24,27.189
2018/11/25,28.8547
2018/11/26,33.944
2018/11/27,33.1891
2018/11/28,34.8349
2018/11/29,24.769
2018/11/30,22.8001
2018/12/1,26.2815
2018/12/2,23.9189
2018/12/3,24.1595
2018/12/4,21.5887
2018/12/5,21.9106
2018/12/6,15.6291
2018/12/7,26.1129
2018/12/8,22.2087
2018/12/9,26.8907
2018/12/10,22.2025
2018/12/11,24.9085
2018/12/12,24.0932
2018/12/13,29.7997
2018/12/14,24.548
2018/12/15,34.6183
2018/12/16,29.2954
2018/12/17,25.7221
2018/12/18,19.8543
2018/12/19,23.0443
2018/12/20,24.0812
2018/12/21,25.0358
2018/12/22,39.3594
2018/12/23,26.0386
2018/12/24,26.05
2018/12/25,24.7185
2018/12/26,28.3198
2018/12/27,26.8018
2018/12/28,20.2485
2018/12/29,20.2889
2018/12/30,19.7228
2018/12/31,25.5906
2019/1/1,25.2456
2019/1/2,23.9346
2019/1/3,27.1038
2019/1/4,24.2236
2019/1/5,23.6313
2019/1/6,6.3965
2019/1/7,24.5898
2019/1/8,63.395
2019/1/9,26.9359
2019/1/10,22.5462
2019/1/11,37.8569
2019/1/12,57.139
2019/1/13,21.123
2019/1/14,29.4702
2019/1/15,28.9122
2019/1/16,25.4445
2019/1/17,21.2203
2019/1/18,22.9152
2019/1/19,27.1556
2019/1/20,22.6976
2019/1/21,31.9536
2019/1/22,6.5876
2019/1/23,26.4853
2019/1/24,21.2296
2019/1/25,21.2032
2019/1/26,23.3954
2019/1/27,23.2732
2019/1/28,22.2487
2019/1/29,27.6249
2019/1/30,12.3399
2019/1/31,37.0998
2019/2/1,20.5478
2019/2/2,26.9086
2019/2/3,23.2451
2019/2/4,17.5914
2019/2/5,19.9297
2019/2/6,24.6856
2019/2/7,20.7453
2019/2/8,24.0584
2019/2/9,20.571
2019/2/10,22.0001
2019/2/11,19.9146
2019/2/12,21.6871
2019/2/13,23.527
2019/2/14,22.6707
2019/2/15,23.6461
2019/2/16,27.8194
2019/2/17,23.9961
2019/2/18,26.9835
2019/2/19,27.782
2019/2/20,23.2598
2019/2/21,24.664
2019/2/22,19.0556
2019/2/23,27.9639
2019/2/24,21.7944
2019/2/25,26.226
2019/2/26,27.531
2019/2/27,26.5533
2019/2/28,24.2793
2019/3/1,24.5563
2019/3/2,25.7511
2019/3/3,26.6953
2019/3/4,21.3204
2019/3/5,16.8541
2019/3/6,23.6772
2019/3/7,23.4838
2019/3/8,22.0456
2019/3/9,20.8904
2019/3/10,24.0445
2019/3/11,20.5377
2019/3/12,-26.0826
2019/3/13,24.7937
2019/3/14,24.8833
2019/3/15,12.7664
2019/3/16,24.3434
2019/3/17,21.7391
2019/3/18,21.3784
2019/3/19,27.4481
2019/3/20,19.855
2019/3/21,25.1251
2019/3/22,24.9176
2019/3/23,20.4574
2019/3/24,23.396
2019/3/25,29.9825
2019/3/26,24.8101
2019/3/27,25.3058
2019/3/28,21
2019/3/29,23.9782
2019/3/30,29.8723
2019/3/31,24.9908
2019/4/1,23.5698
2019/4/2,24.8614
2019/4/3,17.6788
2019/4/4,19.5811
2019/4/5,24.5037
