ymd,data
2019/9/27,180.1415
2019/9/28,183.3373
2019/9/29,173.2097
2019/9/30,180.9934
2019/10/1,182.274
2019/10/2,180.5031
2019/10/3,182.9151
2019/10/4,178.564
2019/10/5,179.8297
2019/10/6,179.9129
2019/10/7,180.8337
2019/10/8,180.6468
2019/10/9,180.2439
2019/10/10,180.5298
2019/10/11,180.2577
2019/10/12,179.8157
2019/10/13,179.9283
2019/10/14,180.3535
2019/10/15,180.2287
2019/10/16,180.4743
2019/10/17,180.4882
2019/10/18,180.5584
2019/10/19,180.1189
2019/10/20,179.0173
2019/10/21,180.2464
2019/10/22,180.1711
2019/10/23,180.1882
2019/10/24,176.4822
2019/10/25,178.3117
2019/10/26,180.0305
2019/10/27,180.7456
2019/10/28,180.0065
2019/10/29,181.0573
2019/10/30,179.771
2019/10/31,179.273
2019/11/1,180.2192
2019/11/2,179.9458
2019/11/3,179.6842
2019/11/4,179.9529
2019/11/5,180.1227
2019/11/6,178.1879
2019/11/7,181.3237
2019/11/8,179.9205
2019/11/9,180.1878
2019/11/10,179.1459
2019/11/11,181.7031
2019/11/12,180.2427
2019/11/13,177.9334
2019/11/14,176.894
2019/11/15,179.9963
2019/11/16,179.9957
2019/11/17,179.5373
2019/11/18,179.8033
2019/11/19,182.7478
2019/11/20,180.279
2019/11/21,184.3514
2019/11/22,180.3857
2019/11/23,181.2853
2019/11/24,179.8345
2019/11/25,180.0996
2019/11/26,179.3394
2019/11/27,180.0142
2019/11/28,180.2486
2019/11/29,179.8958
2019/11/30,180.138
2019/12/1,181.1764
2019/12/2,182.7659
2019/12/3,179.5533
2019/12/4,181.1252
2019/12/5,178.5219
2019/12/6,178.8901
2019/12/7,177.6232
2019/12/8,177.1238
2019/12/9,176.6554
2019/12/10,179.9722
2019/12/11,179.7829
2019/12/12,180.2176
2019/12/13,179.9251
2019/12/14,180.1788
2019/12/15,179.7281
2019/12/16,179.8167
2019/12/17,178.6507
2019/12/18,179.127
2019/12/19,180.1591
2019/12/20,180.9441
2019/12/21,179.4121
2019/12/22,179.9166
2019/12/23,179.8755
2019/12/24,179.8409
2019/12/25,179.9363
2019/12/26,179.9295
2019/12/27,179.9912
2019/12/28,179.644
2019/12/29,179.4713
2019/12/30,178.6944
2019/12/31,179.6166
2020/1/1,180.0152
2020/1/2,179.7233
2020/1/3,179.8067
2020/1/4,179.996
2020/1/5,180.1652
2020/1/6,180.8838
2020/1/7,180.0588
2020/1/8,179.9154
2020/1/9,180.1436
2020/1/10,179.774
2020/1/11,179.6313
2020/1/12,179.2441
2020/1/13,179.7293
2020/1/14,179.1032
2020/1/15,179.748
2020/1/16,178.8451
2020/1/17,179.1933
2020/1/18,179.4583
2020/1/19,179.4326
2020/1/20,179.6225
2020/1/21,178.3032
2020/1/22,178.7407
2020/1/23,179.0625
2020/1/24,180.3903
2020/1/25,178.8142
2020/1/26,179.0579
2020/1/27,180.6967
2020/1/28,176.305
2020/1/29,173.9516
2020/1/30,174.3765
2020/1/31,176.2654
2020/2/1,178.6328
2020/2/2,176.9738
2020/2/3,177.6941
2020/2/4,179.9354
2020/2/5,179.8244
2020/2/6,173.4004
2020/2/7,181.5348
2020/2/8,183.1594
2020/2/9,180.5188
2020/2/10,172.9262
2020/2/11,183.5783
2020/2/12,178.5976
2020/2/13,192.3217
